Gene Count: 4667

YBR177C	-0.195823399315569
YIL140W	0.126104695571794
YLR268W	0.343042686816133
YOR011W	1.30122251112151
YLR357W	-0.233237570805222
YJL155C	0.919016404310035
YHR067W	-1.29959809004687
YAL008W	-0.464312235241471
YBR255W	0.53568776475853
YFR027W	-0.283246676193958
YBR128C	-1.21885496621417
YAL056W	0.483220344864394
YGR148C	-1.32944348857828
YJR122W	-1.02115339570387
YDR459C	0.973093077065828
YLR244C	-0.967886409121972
YNL003C	-0.355377863688307
YJR084W	0.565164965835363
YBR135W	0.535687764758529
YLR233C	0.919016404310035
YBR160W	-0.322956385995929
YPR081C	-0.516174758220015
YLR313C	-0.263136299814719
YDL238C	0.314473534619363
YJL082W	1.61126019495873
YHR007C	0.0889854554917792
YIL095W	-0.0374145807525658
YIR004W	0.321562959405682
YPL191C	0.616607760142097
YLR182W	-0.715936158629129
YGL084C	0.681766024246474
YDR312W	1.28406384137087
YLR348C	1.03008305565066
YBR248C	-0.86537679196771
YNR067C	-0.42172012654168
YNL152W	-0.397641195596183
YLR382C	1.01631360566495
YJL077C	-0.582853299711431
YKL063C	0.616607760142097
YFL045C	-1.25857715785863
YFL010C	-0.294387233799158
YDR141C	1.78807492639281
YJL131C	-3.03199674453079
YBR117C	0.39195228729708
YIL124W	0.228259239566282
YER113C	0.733436448425162
YJR044C	0.648976593376774
YJR011C	0.22958463703285
YPL039W	1.04204043078332
YGL141W	2.11592785523728
YDR083W	-1.03220122260369
YDR168W	-0.0274483735094482
YIR013C	-1.5101159248546
YJL122W	-1.63846535998901
YKL183W	-0.415402634760524
YDR363W	0.791273364817196
YLR362W	0.00346672610934644
YKL126W	0.230128742278178
YMR283C	0.321562959405682
YER099C	0.212710818468453
YPL024W	0.898257844143238
YKL134C	1.30240070231879
YER105C	1.26687100633073
YDR090C	-0.0418572644001435
YIL108W	0.50252090082333
YPL166W	1.34304268681613
YKL052C	1.48210672455369
YBR273C	1.00961895309094
YFR005C	0.613379049266224
YER093C-A	0.339144188287296
YDR329C	-0.547367974969029
YAL026C	-1.2077892549588
YOL034W	0.761400544386589
YLR385C	-0.364776561690556
YFL017W-A	0.227261456110721
YFR050C	-0.203138171433205
YBL008W	-0.757756334323756
YLR079W	0.953831174905195
YLR447C	-0.767010343223398
