Gene Count: 42

YOR043W	0.0262660839032246
YOL016C	0.675412528425143
YHR178W	0.810310144867535
YLR205C	1.18882176812126
YFR014C	0.888642755266516
YDR017C	0.0051730480597496
YGR234W	-1.55331724130022
YDR303C	0.217447856901281
YGR166W	-0.354434617469097
YIL033C	0.294679665254734
YDR406W	1.02909632759025
YGR092W	1.47910423639216
YJL184W	-0.286774049689283
YBR082C	0.686906571671142
YIL130W	1.34039796556057
YDR059C	1.41949474725401
YDR184C	-1.18191250454075
YNL167C	0.26713635395717
YDL020C	1.39504999028446
YJL005W	2.00848252527252
YLL010C	-0.831413376049065
YPR004C	0.436152091207615
YNL027W	0.442578360367048
YDR177W	0.901117498282478
YKL093W	0.694886359607783
YFL056C	0.111503688988696
YGR207C	0.272653358924735
YCL051W	0.148026704410991
YOR356W	0.958017756603729
YDL243C	-0.291914727023314
YPL171C	0.635223438309444
YGR127W	-0.00672904099654227
YIL008W	-0.908581236571525
YKL151C	-0.32057129456778
YKR042W	-0.287464130474943
YBR126C	2.11832521253344
YLR019W	0.0797053428646846
YLL039C	3.19875062379934
YBR014C	-0.834155539935673
YKL062W	0.878989510438459
YHR179W	1.55207628037468
YMR039C	-0.644884480883292
